"","county","sale.dollars","High.school.graduate.or.higher"
"830","Black Hawk",387.36,0.918
"831","Black Hawk",211.68,0.918
"832","Black Hawk",610.8,0.918
"833","Black Hawk",285.12,0.918
"834","Black Hawk",28.76,0.918
"835","Black Hawk",72.78,0.918
"836","Black Hawk",635.04,0.918
"837","Black Hawk",14.4,0.918
"838","Black Hawk",337.44,0.918
"839","Black Hawk",198,0.918
"840","Black Hawk",260.1,0.918
"841","Black Hawk",6.35,0.918
"842","Boone",225,0.942
"843","Boone",11.25,0.942
"844","Boone",21.52,0.942
"845","Boone",19.5,0.942
"846","Boone",64.02,0.942
"847","Boone",33.74,0.942
"848","Boone",22.48,0.942
"849","Boone",23.25,0.942
"850","Boone",64.56,0.942
"851","Boone",9.74,0.942
"852","Boone",279,0.942
"853","Boone",39.75,0.942
"854","Boone",37.49,0.942
"855","Boone",10.76,0.942
"856","Boone",21.24,0.942
"857","Boone",5.16,0.942
"858","Boone",61.2,0.942
"859","Boone",33.72,0.942
"860","Boone",16.5,0.942
"861","Boone",8.97,0.942
"862","Boone",234,0.942
"863","Boone",243,0.942
"864","Boone",17.55,0.942
"865","Boone",11.24,0.942
"866","Boone",48.52,0.942
"867","Boone",70.56,0.942
"868","Boone",21.74,0.942
"869","Boone",20.25,0.942
"870","Boone",26.24,0.942
"871","Boone",38.96,0.942
"872","Boone",21,0.942
"873","Boone",26.88,0.942
"874","Boone",7.08,0.942
"875","Boone",16.49,0.942
"876","Boone",80.64,0.942
"877","Boone",9.9,0.942
"878","Boone",6.35,0.942
"879","Boone",4.98,0.942
"880","Boone",1.46,0.942
"881","Boone",15.45,0.942
"882","Boone",19.48,0.942
"883","Boone",5.19,0.942
"884","Boone",297,0.942
"885","Boone",53.76,0.942
"886","Boone",24.39,0.942
"887","Boone",11.76,0.942
"888","Boone",15.75,0.942
"889","Boone",77.4,0.942
"890","Boone",2.99,0.942
"891","Boone",5.88,0.942
"892","Boone",116.88,0.942
"893","Boone",62.28,0.942
"894","Boone",69.75,0.942
"895","Boone",29.22,0.942
"896","Boone",10.49,0.942
"897","Boone",10.35,0.942
"898","Boone",126,0.942
"899","Boone",21.26,0.942
"900","Boone",31.76,0.942
"901","Boone",60.75,0.942
"902","Boone",4.95,0.942
"903","Boone",125.88,0.942
"904","Boone",32.28,0.942
"905","Boone",7.5,0.942
"906","Boone",19.13,0.942
"907","Boone",10.67,0.942
"908","Boone",119.88,0.942
"909","Boone",78.72,0.942
"910","Boone",33,0.942
"911","Boone",10.38,0.942
"912","Boone",5.25,0.942
"913","Boone",10.22,0.942
"914","Boone",14.95,0.942
"915","Boone",18.74,0.942
"916","Boone",5.98,0.942
"917","Boone",37.5,0.942
"918","Boone",18.75,0.942
"919","Boone",6.45,0.942
"920","Boone",10.5,0.942
"921","Boone",450,0.942
"922","Boone",66,0.942
"923","Boone",65.22,0.942
"924","Boone",107.94,0.942
"925","Boone",63,0.942
"926","Boone",135,0.942
"927","Boone",10.18,0.942
"928","Boone",9.96,0.942
"929","Boone",14.16,0.942
"930","Boone",47.25,0.942
"931","Boone",94.44,0.942
"932","Boone",14.94,0.942
"933","Boone",31.14,0.942
"934","Boone",71.76,0.942
"935","Boone",46.5,0.942
"936","Boone",74.98,0.942
"937","Boone",134.88,0.942
"938","Boone",5.09,0.942
"939","Boone",16.8,0.942
"940","Boone",22.5,0.942
"941","Boone",5.1,0.942
"942","Boone",8.07,0.942
"943","Boone",31.05,0.942
"944","Boone",40.5,0.942
"945","Boone",58.5,0.942
"946","Boone",224.94,0.942
"947","Boone",19.98,0.942
"948","Boone",124.2,0.942
"949","Boone",15.27,0.942
"950","Boone",20.36,0.942
"951","Boone",132,0.942
"952","Boone",238.5,0.942
"953","Boone",86.4,0.942
"954","Boone",122.64,0.942
"955","Boone",32.01,0.942
"956","Boone",15.3,0.942
"957","Boone",24.26,0.942
"958","Boone",81.24,0.942
"959","Boone",17.99,0.942
"960","Boone",14.85,0.942
"961","Boone",4.73,0.942
"962","Boone",17.94,0.942
"963","Boone",52.5,0.942
"964","Boone",97.56,0.942
"965","Boone",62.94,0.942
"966","Boone",112.47,0.942
"967","Boone",11.96,0.942
"968","Boone",10.2,0.942
"969","Boone",32.98,0.942
"970","Boone",56.25,0.942
"971","Boone",43.48,0.942
"972","Boone",122.16,0.942
"973","Boone",20.7,0.942
"974","Boone",18.45,0.942
"975","Boone",8.13,0.942
"976","Boone",202.44,0.942
"977","Boone",0,0.942
"978","Boone",27,0.942
"979","Boone",35.88,0.942
"980","Boone",15,0.942
"981","Boone",33.6,0.942
"982","Boone",24.75,0.942
"983","Boone",27.68,0.942
"984","Boone",84.24,0.942
"985","Boone",31.5,0.942
"986","Boone",61.92,0.942
"987","Boone",96.84,0.942
"988","Boone",23.01,0.942
"989","Boone",251.76,0.942
"990","Bremer",16.8,0.964
"991","Bremer",64.02,0.964
"992","Bremer",26.88,0.964
"993","Bremer",20.25,0.964
"994","Bremer",23.25,0.964
"995","Bremer",11,0.964
"996","Bremer",234,0.964
"997","Bremer",79.92,0.964
"998","Bremer",4.95,0.964
"999","Bremer",19.5,0.964
"1000","Bremer",126,0.964
"1001","Bremer",134.88,0.964
"1002","Bremer",9.74,0.964
"1003","Bremer",16.49,0.964
"1004","Bremer",22,0.964
"1005","Bremer",99,0.964
"1006","Bremer",7.5,0.964
"1007","Bremer",17.99,0.964
"1008","Bremer",78,0.964
"1009","Bremer",26,0.964
"1010","Bremer",5.88,0.964
"1011","Bremer",24.75,0.964
"1012","Bremer",53.76,0.964
"1013","Bremer",39.75,0.964
"1014","Bremer",39.96,0.964
"1015","Bremer",14.16,0.964
"1016","Bremer",20.44,0.964
"1017","Bremer",4.73,0.964
"1018","Bremer",47.25,0.964
"1019","Bremer",279,0.964
"1020","Bremer",30.6,0.964
"1021","Bremer",12,0.964
"1022","Bremer",19.48,0.964
"1023","Bremer",1.8,0.964
"1024","Bremer",31.5,0.964
"1025","Bremer",16.26,0.964
"1026","Bremer",0,0.964
"1027","Bremer",79.5,0.964
"1028","Bremer",6.45,0.964
"1029","Bremer",31.05,0.964
"1030","Bremer",66,0.964
"1031","Bremer",62.28,0.964
"1032","Bremer",3.36,0.964
"1033","Bremer",49.5,0.964
"1034","Bremer",16.5,0.964
"1035","Bremer",5.16,0.964
"1036","Bremer",4.98,0.964
"1037","Bremer",107.94,0.964
"1038","Bremer",56.76,0.964
"1039","Bremer",37.5,0.964
"1040","Bremer",15.75,0.964
"1041","Bremer",69.75,0.964
"1042","Bremer",4.48,0.964
"1043","Bremer",7.08,0.964
"1044","Bremer",8.13,0.964
"1045","Bremer",116.88,0.964
"1046","Bremer",10.35,0.964
"1047","Bremer",225,0.964
"1048","Bremer",11.76,0.964
"1049","Bremer",10.67,0.964
"1050","Bremer",21.26,0.964
"1051","Bremer",43.48,0.964
"1052","Bremer",19.98,0.964
"1053","Bremer",224.94,0.964
"1054","Bremer",5.19,0.964
"1055","Bremer",23.01,0.964
"1056","Bremer",11.25,0.964
"1057","Bremer",40.5,0.964
"1058","Bremer",18.74,0.964
"1059","Bremer",198,0.964
"1060","Bremer",5.09,0.964
"1061","Bremer",202.44,0.964
"1062","Bremer",29.22,0.964
"1063","Bremer",86.96,0.964
"1064","Bremer",10.49,0.964
"1065","Bremer",90,0.964
"1066","Bremer",229.56,0.964
"1067","Bremer",124.2,0.964
"1068","Bremer",13.14,0.964
"1069","Bremer",56.25,0.964
"1070","Bremer",6,0.964
"1071","Bremer",5.25,0.964
"1072","Bremer",64.56,0.964
"1073","Bremer",197.88,0.964
"1074","Bremer",9.9,0.964
"1075","Bremer",61.2,0.964
"1076","Bremer",46.5,0.964
"1077","Bremer",314.88,0.964
"1078","Bremer",19.13,0.964
"1079","Bremer",20.7,0.964
"1080","Bremer",15,0.964
"1081","Bremer",21.74,0.964
"1082","Bremer",119.25,0.964
"1083","Bremer",6.57,0.964
"1084","Bremer",94.44,0.964
"1085","Bremer",6.5,0.964
"1086","Bremer",809.76,0.964
"1087","Bremer",10.38,0.964
"1088","Bremer",77.4,0.964
"1089","Bremer",715.5,0.964
"1090","Bremer",84.96,0.964
"1091","Bremer",283.32,0.964
"1092","Bremer",41.4,0.964
"1093","Bremer",15.74,0.964
"1094","Bremer",33.6,0.964
"1095","Bremer",3.6,0.964
"1096","Bremer",32.98,0.964
"1097","Bremer",10.18,0.964
"1098","Bremer",450,0.964
"1099","Bremer",65.22,0.964
"1100","Bremer",112.44,0.964
"1101","Bremer",157.44,0.964
"1102","Bremer",18.75,0.964
"1103","Bremer",122.64,0.964
"1104","Bremer",8.07,0.964
"1105","Bremer",25.76,0.964
"1106","Bremer",149.94,0.964
"1107","Bremer",96.84,0.964
"1108","Bremer",81.24,0.964
"1109","Bremer",192.06,0.964
"1110","Bremer",52.48,0.964
"1111","Bremer",10.08,0.964
"1112","Bremer",135,0.964
"1113","Bremer",17.01,0.964
"1114","Bremer",243,0.964
"1115","Bremer",59.76,0.964
"1116","Bremer",453.36,0.964
"1117","Bremer",37.49,0.964
"1118","Bremer",33.74,0.964
"1119","Bremer",46.02,0.964
"1120","Bremer",21.34,0.964
"1121","Bremer",72,0.964
"1122","Bremer",74.98,0.964
"1123","Bremer",17.55,0.964
"1124","Bremer",238.5,0.964
"1125","Bremer",80.64,0.964
"1126","Bremer",607.32,0.964
"1127","Bremer",75,0.964
"1128","Bremer",81,0.964
"1129","Bremer",97.56,0.964
"1130","Bremer",132,0.964
"1131","Bremer",18,0.964
"1132","Bremer",98.94,0.964
"1133","Bremer",395.76,0.964
"1134","Bremer",26.24,0.964
"1135","Bremer",20.76,0.964
"1136","Bremer",20.64,0.964
"1137","Bremer",127.56,0.964
"1138","Bremer",58.44,0.964
"1139","Bremer",21,0.964
"1140","Bremer",71.76,0.964
"1141","Bremer",19.35,0.964
"1142","Bremer",359.64,0.964
"1143","Bremer",248.4,0.964
"1144","Bremer",119.88,0.964
"1145","Bremer",22.5,0.964
"1146","Bremer",10.22,0.964
"1147","Bremer",38.96,0.964
"1148","Bremer",17.64,0.964
"1149","Bremer",84.24,0.964
"1150","Bremer",188.88,0.964
"1151","Bremer",112.47,0.964
"1152","Bremer",32.28,0.964
"1153","Bremer",21.24,0.964
"1154","Bremer",10.76,0.964
"1155","Bremer",65.7,0.964
"1156","Bremer",13,0.964
"1157","Bremer",5.1,0.964
"1158","Bremer",93,0.964
"1159","Bremer",33,0.964
"1160","Bremer",74.25,0.964
"1161","Bremer",60.75,0.964
"1162","Bremer",11.24,0.964
"1163","Bremer",10.2,0.964
"1164","Bremer",29.49,0.964
"1165","Bremer",24,0.964
"1166","Buchanan",19.5,0.939
"1167","Buchanan",17.55,0.939
"1168","Buchanan",53.76,0.939
"1169","Buchanan",6,0.939
"1170","Buchanan",279,0.939
"1171","Buchanan",5.09,0.939
"1172","Buchanan",225,0.939
"1173","Buchanan",2.99,0.939
"1174","Buchanan",9.74,0.939
"1175","Buchanan",10.32,0.939
"1176","Buchanan",6.45,0.939
"1177","Buchanan",43.48,0.939
"1178","Buchanan",5.19,0.939
"1179","Buchanan",15.74,0.939
"1180","Buchanan",2.96,0.939
"1181","Buchanan",78,0.939
"1182","Buchanan",5.92,0.939
"1183","Buchanan",5.88,0.939
"1184","Buchanan",13.54,0.939
"1185","Buchanan",224.94,0.939
"1186","Buchanan",5.16,0.939
"1187","Buchanan",31.05,0.939
"1188","Buchanan",16.8,0.939
"1189","Buchanan",39.75,0.939
"1190","Buchanan",10.95,0.939
"1191","Buchanan",14.16,0.939
"1192","Buchanan",18.75,0.939
"1193","Buchanan",64.02,0.939
"1194","Buchanan",26.24,0.939
"1195","Buchanan",37.49,0.939
"1196","Buchanan",20.7,0.939
"1197","Buchanan",8.13,0.939
"1198","Buchanan",7.08,0.939
"1199","Buchanan",41.4,0.939
"1200","Buchanan",29.22,0.939
"1201","Buchanan",4.95,0.939
"1202","Buchanan",10.38,0.939
"1203","Buchanan",11.84,0.939
"1204","Buchanan",38.96,0.939
"1205","Buchanan",234,0.939
"1206","Buchanan",24.75,0.939
"1207","Buchanan",15.45,0.939
"1208","Buchanan",86.4,0.939
"1209","Buchanan",62.28,0.939
"1210","Buchanan",60.75,0.939
"1211","Buchanan",18.45,0.939
"1212","Buchanan",128.04,0.939
"1213","Buchanan",37.5,0.939
"1214","Buchanan",25.5,0.939
"1215","Buchanan",6.5,0.939
"1216","Buchanan",11.25,0.939
"1217","Buchanan",52.48,0.939
"1218","Buchanan",23.25,0.939
"1219","Buchanan",5.98,0.939
"1220","Buchanan",26.88,0.939
"1221","Buchanan",49.5,0.939
"1222","Buchanan",59.4,0.939
"1223","Buchanan",12,0.939
"1224","Buchanan",20.36,0.939
"1225","Buchanan",27.08,0.939
"1226","Buchanan",16.49,0.939
"1227","Buchanan",10.18,0.939
"1228","Buchanan",65.7,0.939
"1229","Buchanan",20.25,0.939
"1230","Buchanan",10.35,0.939
"1231","Buchanan",74.25,0.939
"1232","Buchanan",32.98,0.939
"1233","Buchanan",322.56,0.939
"1234","Buchanan",56.25,0.939
"1235","Buchanan",19.48,0.939
"1236","Buchanan",40.5,0.939
"1237","Buchanan",31.48,0.939
"1238","Buchanan",40.62,0.939
"1239","Buchanan",18,0.939
"1240","Buchanan",28.08,0.939
"1241","Buchanan",12.9,0.939
"1242","Buchanan",16.26,0.939
"1243","Buchanan",297,0.939
"1244","Buchanan",161.28,0.939
"1245","Buchanan",61.2,0.939
"1246","Buchanan",15.57,0.939
"1247","Buchanan",21.74,0.939
"1248","Buchanan",10.67,0.939
"1249","Buchanan",3.6,0.939
"1250","Buchanan",13,0.939
"1251","Buchanan",251.76,0.939
"1252","Buchanan",11.76,0.939
"1253","Buchanan",31.76,0.939
"1254","Buchanan",621,0.939
"1255","Buchanan",84.24,0.939
"1256","Buchanan",192.06,0.939
"1257","Buchanan",93.75,0.939
"1258","Buchanan",7.2,0.939
"1259","Buchanan",122.16,0.939
"1260","Buchanan",65.22,0.939
"1261","Buchanan",11.96,0.939
"1262","Buchanan",81.24,0.939
"1263","Buchanan",61.92,0.939
"1264","Buchanan",46.5,0.939
"1265","Buchanan",39,0.939
"1266","Buchanan",32.85,0.939
"1267","Buchanan",10.49,0.939
"1268","Buchanan",8.97,0.939
"1269","Buchanan",58.5,0.939
"1270","Buchanan",15.48,0.939
"1271","Buchanan",36.9,0.939
"1272","Buena Vista",64.56,0.779
"1273","Buena Vista",19.48,0.779
"1274","Buena Vista",17.99,0.779
"1275","Buena Vista",5.09,0.779
"1276","Buena Vista",59.4,0.779
"1277","Buena Vista",18.89,0.779
"1278","Buena Vista",67.48,0.779
"1279","Buena Vista",33.72,0.779
"1280","Buena Vista",2.99,0.779
"1281","Buena Vista",10.76,0.779
"1282","Buena Vista",8.07,0.779
"1283","Buena Vista",20.25,0.779
"1284","Buena Vista",8.96,0.779
"1285","Buena Vista",10.67,0.779
"1286","Buena Vista",21.9,0.779
"1287","Buena Vista",40.5,0.779
"1288","Buena Vista",15.74,0.779
"1289","Buena Vista",77.4,0.779
"1290","Buena Vista",6.5,0.779
"1291","Buena Vista",37.49,0.779
"1292","Buena Vista",9.74,0.779
"1293","Buena Vista",224.94,0.779
"1294","Buena Vista",12.4,0.779
"1295","Buena Vista",33.74,0.779
"1296","Buena Vista",64.02,0.779
"1297","Buena Vista",23.25,0.779
"1298","Buena Vista",112.47,0.779
"1299","Buena Vista",92.7,0.779
"1300","Buena Vista",21.52,0.779
"1301","Buena Vista",38.96,0.779
"1302","Buena Vista",15,0.779
"1303","Buena Vista",66,0.779
"1304","Buena Vista",60.75,0.779
"1305","Buena Vista",10.95,0.779
"1306","Buena Vista",39.96,0.779
"1307","Buena Vista",3.6,0.779
"1308","Buena Vista",11,0.779
"1309","Buena Vista",12.7,0.779
"1310","Buena Vista",21.74,0.779
"1311","Buena Vista",26.24,0.779
"1312","Buena Vista",43.48,0.779
"1313","Buena Vista",99,0.779
"1314","Buena Vista",21,0.779
"1315","Buena Vista",15.3,0.779
"1316","Buena Vista",16.49,0.779
"1317","Buena Vista",22.48,0.779
"1318","Buena Vista",7.5,0.779
"1319","Buena Vista",37.5,0.779
"1320","Buena Vista",15.75,0.779
"1321","Buena Vista",69.75,0.779
"1322","Buena Vista",15.27,0.779
"1323","Buena Vista",19.98,0.779
"1324","Buena Vista",9.96,0.779
"1325","Buena Vista",25.4,0.779
"1326","Buena Vista",13.54,0.779
"1327","Buena Vista",12,0.779
"1328","Buena Vista",19.5,0.779
"1329","Buena Vista",4.98,0.779
"1330","Buena Vista",107.94,0.779
"1331","Buena Vista",4.95,0.779
"1332","Buena Vista",5.1,0.779
"1333","Buena Vista",24.75,0.779
"1334","Buena Vista",143.52,0.779
"1335","Buena Vista",6.2,0.779
"1336","Buena Vista",31.5,0.779
"1337","Buena Vista",116.88,0.779
"1338","Buena Vista",27.08,0.779
"1339","Buena Vista",900,0.779
"1340","Buena Vista",17.01,0.779
"1341","Buena Vista",24.21,0.779
"1342","Buena Vista",234,0.779
"1343","Buena Vista",10.32,0.779
"1344","Buena Vista",12.9,0.779
"1345","Buena Vista",32.98,0.779
"1346","Buena Vista",14.16,0.779
"1347","Buena Vista",38.26,0.779
"1348","Buena Vista",11.25,0.779
"1349","Buena Vista",6.45,0.779
"1350","Buena Vista",15.45,0.779
"1351","Buena Vista",70.56,0.779
"1352","Buena Vista",14.04,0.779
"1353","Buena Vista",39.75,0.779
"1354","Buena Vista",47.25,0.779
"1355","Buena Vista",31.48,0.779
"1356","Buena Vista",27,0.779
"1357","Buena Vista",56.25,0.779
"1358","Buena Vista",56.2,0.779
"1359","Buena Vista",10.5,0.779
"1360","Buena Vista",31.05,0.779
"1361","Buena Vista",13,0.779
"1362","Buena Vista",22,0.779
"1363","Buena Vista",279,0.779
"1364","Buena Vista",35.98,0.779
"1365","Buena Vista",116.25,0.779
"1366","Buena Vista",25.45,0.779
"1367","Buena Vista",16.8,0.779
"1368","Buena Vista",5.4,0.779
"1369","Buena Vista",122.16,0.779
"1370","Buena Vista",53.76,0.779
"1371","Buena Vista",16.5,0.779
"1372","Buena Vista",139.5,0.779
"1373","Buena Vista",10.35,0.779
"1374","Buena Vista",8.13,0.779
"1375","Buena Vista",30.9,0.779
"1376","Buena Vista",11.24,0.779
"1377","Buena Vista",6.35,0.779
"1378","Buena Vista",17.64,0.779
"1379","Buena Vista",29.22,0.779
"1380","Buena Vista",74.98,0.779
"1381","Buena Vista",19.8,0.779
"1382","Buena Vista",7.2,0.779
"1383","Buena Vista",1.8,0.779
"1384","Buena Vista",21.24,0.779
"1385","Buena Vista",5.98,0.779
"1386","Buena Vista",20.7,0.779
"1387","Buena Vista",9.9,0.779
"1388","Buena Vista",5.88,0.779
"1389","Buena Vista",86.4,0.779
"1390","Buena Vista",70.08,0.779
"1391","Buena Vista",16.26,0.779
"1392","Buena Vista",112.5,0.779
"1393","Buena Vista",4.73,0.779
"1394","Buena Vista",5.16,0.779
"1395","Buena Vista",6,0.779
"1396","Buena Vista",29.7,0.779
"1397","Buena Vista",32.01,0.779
"1398","Buena Vista",238.5,0.779
"1399","Buena Vista",33,0.779
"1400","Buena Vista",18,0.779
"1401","Buena Vista",24.39,0.779
"1402","Buena Vista",124.2,0.779
"1403","Buena Vista",197.88,0.779
"1404","Buena Vista",202.44,0.779
"1405","Buena Vista",26.88,0.779
"1406","Buena Vista",61.2,0.779
"1407","Buena Vista",39,0.779
"1408","Buena Vista",225,0.779
"1409","Buena Vista",72,0.779
"1410","Buena Vista",84.96,0.779
"1411","Buena Vista",46.5,0.779
"1412","Buena Vista",46.35,0.779
"1413","Buena Vista",16.14,0.779
"1414","Buena Vista",18.6,0.779
"1415","Buena Vista",1125,0.779
"1416","Buena Vista",71.76,0.779
"1417","Buena Vista",19.05,0.779
"1418","Buena Vista",7.08,0.779
"1419","Buena Vista",49.5,0.779
"1420","Buena Vista",24.26,0.779
"1421","Buena Vista",14.94,0.779
"1422","Buena Vista",93,0.779
"1423","Buena Vista",10.8,0.779
"1424","Buena Vista",30.54,0.779
"1425","Buena Vista",86.7,0.779
"1426","Buena Vista",0,0.779
"1427","Buena Vista",21.34,0.779
"1428","Buena Vista",14.45,0.779
"1429","Buena Vista",8.97,0.779
"1430","Buena Vista",134.88,0.779
"1431","Buena Vista",6.57,0.779
"1432","Buena Vista",90,0.779
"1433","Buena Vista",31.76,0.779
"1434","Buena Vista",19.35,0.779
"1435","Buena Vista",97.56,0.779
"1436","Buena Vista",11.76,0.779
"1437","Buena Vista",161.28,0.779
"1438","Buena Vista",10.22,0.779
"1439","Buena Vista",40.62,0.779
"1440","Buena Vista",79.5,0.779
"1441","Buena Vista",233.76,0.779
"1442","Buena Vista",243,0.779
"1443","Buena Vista",17.55,0.779
"1444","Buena Vista",35.28,0.779
"1445","Buena Vista",84.24,0.779
"1446","Buena Vista",23.52,0.779
"1447","Buena Vista",251.76,0.779
"1448","Buena Vista",18.75,0.779
"1449","Buena Vista",19.13,0.779
"1450","Buena Vista",59.76,0.779
"1451","Buena Vista",126,0.779
"1452","Buena Vista",39.6,0.779
"1453","Buena Vista",28.9,0.779
"1454","Buena Vista",9,0.779
"1455","Buena Vista",32.5,0.779
"1456","Buena Vista",78.84,0.779
"1457","Buena Vista",44.96,0.779
"1458","Buena Vista",57.39,0.779
"1459","Buena Vista",101.22,0.779
"1460","Buena Vista",128.04,0.779
"1461","Buena Vista",162.75,0.779
"1462","Buena Vista",14.85,0.779
"1463","Buena Vista",76.2,0.779
"1464","Buena Vista",21.26,0.779
"1465","Buena Vista",10.18,0.779
"1466","Buena Vista",11.96,0.779
"1467","Buena Vista",74.25,0.779
"1468","Buena Vista",43.35,0.779
"1469","Buena Vista",130.44,0.779
"1470","Buena Vista",18.45,0.779
"1471","Buena Vista",58.5,0.779
"1472","Buena Vista",10.49,0.779
"1473","Buena Vista",43.04,0.779
"1474","Buena Vista",52.48,0.779
"1475","Buena Vista",34.02,0.779
"1476","Buena Vista",31,0.779
"1477","Buena Vista",14.95,0.779
"1478","Buena Vista",18.74,0.779
"1479","Buena Vista",62.28,0.779
"1480","Buena Vista",47.04,0.779
"1481","Buena Vista",29.4,0.779
"1482","Butler",18.75,0.935
"1483","Butler",5.1,0.935
"1484","Butler",77.4,0.935
"1485","Butler",116.88,0.935
"1486","Butler",64.02,0.935
"1487","Butler",29.22,0.935
"1488","Butler",19.5,0.935
"1489","Butler",66,0.935
"1490","Butler",2.99,0.935
"1491","Butler",15.3,0.935
"1492","Butler",20.25,0.935
"1493","Butler",10.38,0.935
"1494","Butler",5.19,0.935
"1495","Butler",225,0.935
"1496","Butler",7.08,0.935
"1497","Butler",30.9,0.935
"1498","Butler",9.74,0.935
"1499","Butler",234,0.935
"1500","Butler",15.57,0.935
"1501","Butler",5.98,0.935
"1502","Butler",58.44,0.935
"1503","Butler",48.7,0.935
"1504","Butler",38.96,0.935
"1505","Butler",71.76,0.935
"1506","Butler",78,0.935
"1507","Butler",10.49,0.935
"1508","Butler",97.56,0.935
"1509","Butler",41.96,0.935
"1510","Calhoun",81,0.939
"1511","Calhoun",97.56,0.939
"1512","Calhoun",122.16,0.939
"1513","Calhoun",4.98,0.939
"1514","Calhoun",94.44,0.939
"1515","Calhoun",8.13,0.939
"1516","Calhoun",234,0.939
"1517","Calhoun",42.68,0.939
"1518","Calhoun",107.94,0.939
"1519","Calhoun",7.08,0.939
"1520","Calhoun",6.35,0.939
"1521","Calhoun",6.45,0.939
"1522","Calhoun",6.5,0.939
"1523","Calhoun",10.95,0.939
"1524","Calhoun",56.25,0.939
"1525","Calhoun",11.24,0.939
"1526","Calhoun",15.48,0.939
"1527","Calhoun",4.95,0.939
"1528","Calhoun",19.5,0.939
"1529","Calhoun",124.2,0.939
"1530","Calhoun",23.25,0.939
"1531","Calhoun",9.74,0.939
"1532","Calhoun",21.24,0.939
"1533","Calhoun",61.2,0.939
"1534","Calhoun",117.96,0.939
"1535","Calhoun",59.76,0.939
"1536","Calhoun",675,0.939
"1537","Calhoun",5.1,0.939
"1538","Calhoun",116.88,0.939
"1539","Calhoun",28.32,0.939
"1540","Calhoun",29.88,0.939
"1541","Calhoun",21.34,0.939
"1542","Calhoun",64.02,0.939
"1543","Calhoun",75,0.939
"1544","Calhoun",65.7,0.939
"1545","Calhoun",69.75,0.939
"1546","Calhoun",22.4,0.939
"1547","Calhoun",225,0.939
"1548","Calhoun",61.92,0.939
"1549","Calhoun",10.76,0.939
"1550","Calhoun",32.85,0.939
"1551","Calhoun",84.96,0.939
"1552","Calhoun",134.88,0.939
